PJMW_MW,Hour,DayOfWeek,Month,Year,DayOfYear,weekofyear,Is_Holiday
4662,10,5,10,2014,291,42,0
4792,11,5,10,2014,291,42,0
4836,12,5,10,2014,291,42,0
4760,13,5,10,2014,291,42,0
4682,14,5,10,2014,291,42,0
4627,15,5,10,2014,291,42,0
4600,16,5,10,2014,291,42,0
4654,17,5,10,2014,291,42,0
4712,18,5,10,2014,291,42,0
4941,19,5,10,2014,291,42,0
5091,20,5,10,2014,291,42,0
4991,21,5,10,2014,291,42,0
4868,22,5,10,2014,291,42,0
4672,23,5,10,2014,291,42,0
4365,0,6,10,2014,292,42,0
4145,1,6,10,2014,292,42,0
4018,2,6,10,2014,292,42,0
3957,3,6,10,2014,292,42,0
3941,4,6,10,2014,292,42,0
4000,5,6,10,2014,292,42,0
4076,6,6,10,2014,292,42,0
4262,7,6,10,2014,292,42,0
4422,8,6,10,2014,292,42,0
4665,9,6,10,2014,292,42,0
4832,10,6,10,2014,292,42,0
4834,11,6,10,2014,292,42,0
4757,12,6,10,2014,292,42,0
4713,13,6,10,2014,292,42,0
4645,14,6,10,2014,292,42,0
4514,15,6,10,2014,292,42,0
4458,16,6,10,2014,292,42,0
4471,17,6,10,2014,292,42,0
4608,18,6,10,2014,292,42,0
4958,19,6,10,2014,292,42,0
5191,20,6,10,2014,292,42,0
5159,21,6,10,2014,292,42,0
5023,22,6,10,2014,292,42,0
4778,23,6,10,2014,292,42,0
4536,0,0,10,2014,293,43,0
4401,1,0,10,2014,293,43,0
4322,2,0,10,2014,293,43,0
4293,3,0,10,2014,293,43,0
4402,4,0,10,2014,293,43,0
4489,5,0,10,2014,293,43,0
4908,6,0,10,2014,293,43,0
5455,7,0,10,2014,293,43,0
5808,8,0,10,2014,293,43,0
5797,9,0,10,2014,293,43,0
5740,10,0,10,2014,293,43,0
5639,11,0,10,2014,293,43,0
5540,12,0,10,2014,293,43,0
5465,13,0,10,2014,293,43,0
5402,14,0,10,2014,293,43,0
5283,15,0,10,2014,293,43,0
5311,16,0,10,2014,293,43,0
5282,17,0,10,2014,293,43,0
5350,18,0,10,2014,293,43,0
5534,19,0,10,2014,293,43,0
5762,20,0,10,2014,293,43,0
5640,21,0,10,2014,293,43,0
5376,22,0,10,2014,293,43,0
4970,23,0,10,2014,293,43,0
4615,0,1,10,2014,294,43,0
4483,1,1,10,2014,294,43,0
4331,2,1,10,2014,294,43,0
4276,3,1,10,2014,294,43,0
4268,4,1,10,2014,294,43,0
4360,5,1,10,2014,294,43,0
4647,6,1,10,2014,294,43,0
5219,7,1,10,2014,294,43,0
5496,8,1,10,2014,294,43,0
5422,9,1,10,2014,294,43,0
5406,10,1,10,2014,294,43,0
5406,11,1,10,2014,294,43,0
5355,12,1,10,2014,294,43,0
5441,13,1,10,2014,294,43,0
5415,14,1,10,2014,294,43,0
5349,15,1,10,2014,294,43,0
5311,16,1,10,2014,294,43,0
5417,17,1,10,2014,294,43,0
5492,18,1,10,2014,294,43,0
5695,19,1,10,2014,294,43,0
5750,20,1,10,2014,294,43,0
5674,21,1,10,2014,294,43,0
5409,22,1,10,2014,294,43,0
5052,23,1,10,2014,294,43,0
4714,0,2,10,2014,295,43,0
4475,1,2,10,2014,295,43,0
4378,2,2,10,2014,295,43,0
4325,3,2,10,2014,295,43,0
4324,4,2,10,2014,295,43,0
4459,5,2,10,2014,295,43,0
4705,6,2,10,2014,295,43,0
5239,7,2,10,2014,295,43,0
5505,8,2,10,2014,295,43,0
5547,9,2,10,2014,295,43,0
5431,10,2,10,2014,295,43,0
5519,11,2,10,2014,295,43,0
5516,12,2,10,2014,295,43,0
5515,13,2,10,2014,295,43,0
5512,14,2,10,2014,295,43,0
5473,15,2,10,2014,295,43,0
5411,16,2,10,2014,295,43,0
5443,17,2,10,2014,295,43,0
5554,18,2,10,2014,295,43,0
5786,19,2,10,2014,295,43,0
5848,20,2,10,2014,295,43,0
5767,21,2,10,2014,295,43,0
5501,22,2,10,2014,295,43,0
5136,23,2,10,2014,295,43,0
4817,0,3,10,2014,296,43,0
4598,1,3,10,2014,296,43,0
4428,2,3,10,2014,296,43,0
4390,3,3,10,2014,296,43,0
4376,4,3,10,2014,296,43,0
4442,5,3,10,2014,296,43,0
4752,6,3,10,2014,296,43,0
5312,7,3,10,2014,296,43,0
5581,8,3,10,2014,296,43,0
5558,9,3,10,2014,296,43,0
5467,10,3,10,2014,296,43,0
5493,11,3,10,2014,296,43,0
5428,12,3,10,2014,296,43,0
5382,13,3,10,2014,296,43,0
5286,14,3,10,2014,296,43,0
5225,15,3,10,2014,296,43,0
5162,16,3,10,2014,296,43,0
5170,17,3,10,2014,296,43,0
5199,18,3,10,2014,296,43,0
5432,19,3,10,2014,296,43,0
5601,20,3,10,2014,296,43,0
5553,21,3,10,2014,296,43,0
5316,22,3,10,2014,296,43,0
4987,23,3,10,2014,296,43,0
4701,0,4,10,2014,297,43,0
4503,1,4,10,2014,297,43,0
4426,2,4,10,2014,297,43,0
4379,3,4,10,2014,297,43,0
4443,4,4,10,2014,297,43,0
4529,5,4,10,2014,297,43,0
4837,6,4,10,2014,297,43,0
5366,7,4,10,2014,297,43,0
5585,8,4,10,2014,297,43,0
5561,9,4,10,2014,297,43,0
5523,10,4,10,2014,297,43,0
5423,11,4,10,2014,297,43,0
5371,12,4,10,2014,297,43,0
5271,13,4,10,2014,297,43,0
5197,14,4,10,2014,297,43,0
5132,15,4,10,2014,297,43,0
5031,16,4,10,2014,297,43,0
4995,17,4,10,2014,297,43,0
4992,18,4,10,2014,297,43,0
5134,19,4,10,2014,297,43,0
5264,20,4,10,2014,297,43,0
5202,21,4,10,2014,297,43,0
5030,22,4,10,2014,297,43,0
4818,23,4,10,2014,297,43,0
4566,0,5,10,2014,298,43,0
4360,1,5,10,2014,298,43,0
4286,2,5,10,2014,298,43,0
4261,3,5,10,2014,298,43,0
4195,4,5,10,2014,298,43,0
4214,5,5,10,2014,298,43,0
4333,6,5,10,2014,298,43,0
4596,7,5,10,2014,298,43,0
4849,8,5,10,2014,298,43,0
4944,9,5,10,2014,298,43,0
5049,10,5,10,2014,298,43,0
4985,11,5,10,2014,298,43,0
4882,12,5,10,2014,298,43,0
4758,13,5,10,2014,298,43,0
4706,14,5,10,2014,298,43,0
4662,15,5,10,2014,298,43,0
4604,16,5,10,2014,298,43,0
4601,17,5,10,2014,298,43,0
4612,18,5,10,2014,298,43,0
4786,19,5,10,2014,298,43,0
4936,20,5,10,2014,298,43,0
4816,21,5,10,2014,298,43,0
4717,22,5,10,2014,298,43,0
4471,23,5,10,2014,298,43,0
4255,0,6,10,2014,299,43,0
4029,1,6,10,2014,299,43,0
3849,2,6,10,2014,299,43,0
3789,3,6,10,2014,299,43,0
3805,4,6,10,2014,299,43,0
3828,5,6,10,2014,299,43,0
3900,6,6,10,2014,299,43,0
4051,7,6,10,2014,299,43,0
4310,8,6,10,2014,299,43,0
4532,9,6,10,2014,299,43,0
4591,10,6,10,2014,299,43,0
4649,11,6,10,2014,299,43,0
4616,12,6,10,2014,299,43,0
4652,13,6,10,2014,299,43,0
4568,14,6,10,2014,299,43,0
4541,15,6,10,2014,299,43,0
4524,16,6,10,2014,299,43,0
4553,17,6,10,2014,299,43,0
4676,18,6,10,2014,299,43,0
4933,19,6,10,2014,299,43,0
5096,20,6,10,2014,299,43,0
5104,21,6,10,2014,299,43,0
4850,22,6,10,2014,299,43,0
4591,23,6,10,2014,299,43,0
4442,0,0,10,2014,300,44,0
4245,1,0,10,2014,300,44,0
4113,2,0,10,2014,300,44,0
4221,3,0,10,2014,300,44,0
4256,4,0,10,2014,300,44,0
4457,5,0,10,2014,300,44,0
4838,6,0,10,2014,300,44,0
5405,7,0,10,2014,300,44,0
5769,8,0,10,2014,300,44,0
5773,9,0,10,2014,300,44,0
5642,10,0,10,2014,300,44,0
5469,11,0,10,2014,300,44,0
5430,12,0,10,2014,300,44,0
5370,13,0,10,2014,300,44,0
5239,14,0,10,2014,300,44,0
5256,15,0,10,2014,300,44,0
5211,16,0,10,2014,300,44,0
5156,17,0,10,2014,300,44,0
5176,18,0,10,2014,300,44,0
5369,19,0,10,2014,300,44,0
5591,20,0,10,2014,300,44,0
5413,21,0,10,2014,300,44,0
5193,22,0,10,2014,300,44,0
4821,23,0,10,2014,300,44,0
4470,0,1,10,2014,301,44,0
4224,1,1,10,2014,301,44,0
4103,2,1,10,2014,301,44,0
4067,3,1,10,2014,301,44,0
4004,4,1,10,2014,301,44,0
4129,5,1,10,2014,301,44,0
4420,6,1,10,2014,301,44,0
4964,7,1,10,2014,301,44,0
5266,8,1,10,2014,301,44,0
5191,9,1,10,2014,301,44,0
5197,10,1,10,2014,301,44,0
5224,11,1,10,2014,301,44,0
5254,12,1,10,2014,301,44,0
5257,13,1,10,2014,301,44,0
5270,14,1,10,2014,301,44,0
5294,15,1,10,2014,301,44,0
5251,16,1,10,2014,301,44,0
5242,17,1,10,2014,301,44,0
5248,18,1,10,2014,301,44,0
5460,19,1,10,2014,301,44,0
5620,20,1,10,2014,301,44,0
5463,21,1,10,2014,301,44,0
5235,22,1,10,2014,301,44,0
4858,23,1,10,2014,301,44,0
4528,0,2,10,2014,302,44,0
4210,1,2,10,2014,302,44,0
4076,2,2,10,2014,302,44,0
4031,3,2,10,2014,302,44,0
4073,4,2,10,2014,302,44,0
4058,5,2,10,2014,302,44,0
4352,6,2,10,2014,302,44,0
4850,7,2,10,2014,302,44,0
5179,8,2,10,2014,302,44,0
5131,9,2,10,2014,302,44,0
5163,10,2,10,2014,302,44,0
5267,11,2,10,2014,302,44,0
5269,12,2,10,2014,302,44,0
5293,13,2,10,2014,302,44,0
5279,14,2,10,2014,302,44,0
5209,15,2,10,2014,302,44,0
5138,16,2,10,2014,302,44,0
5161,17,2,10,2014,302,44,0
5203,18,2,10,2014,302,44,0
5478,19,2,10,2014,302,44,0
5555,20,2,10,2014,302,44,0
5515,21,2,10,2014,302,44,0
5310,22,2,10,2014,302,44,0
5043,23,2,10,2014,302,44,0
4727,0,3,10,2014,303,44,0
4505,1,3,10,2014,303,44,0
4357,2,3,10,2014,303,44,0
4276,3,3,10,2014,303,44,0
4337,4,3,10,2014,303,44,0
4431,5,3,10,2014,303,44,0
4810,6,3,10,2014,303,44,0
5444,7,3,10,2014,303,44,0
5737,8,3,10,2014,303,44,0
5642,9,3,10,2014,303,44,0
5602,10,3,10,2014,303,44,0
5520,11,3,10,2014,303,44,0
5469,12,3,10,2014,303,44,0
5362,13,3,10,2014,303,44,0
5346,14,3,10,2014,303,44,0
5342,15,3,10,2014,303,44,0
5385,16,3,10,2014,303,44,0
5392,17,3,10,2014,303,44,0
5483,18,3,10,2014,303,44,0
5700,19,3,10,2014,303,44,0
5824,20,3,10,2014,303,44,0
5768,21,3,10,2014,303,44,0
5561,22,3,10,2014,303,44,0
5188,23,3,10,2014,303,44,0
4900,0,4,10,2014,304,44,0
4784,1,4,10,2014,304,44,0
4484,2,4,10,2014,304,44,0
4448,3,4,10,2014,304,44,0
4483,4,4,10,2014,304,44,0
4597,5,4,10,2014,304,44,0
4908,6,4,10,2014,304,44,0
5373,7,4,10,2014,304,44,0
5619,8,4,10,2014,304,44,0
5616,9,4,10,2014,304,44,0
5593,10,4,10,2014,304,44,0
5544,11,4,10,2014,304,44,0
5489,12,4,10,2014,304,44,0
5433,13,4,10,2014,304,44,0
5394,14,4,10,2014,304,44,0
5343,15,4,10,2014,304,44,0
5335,16,4,10,2014,304,44,0
5381,17,4,10,2014,304,44,0
5424,18,4,10,2014,304,44,0
5408,19,4,10,2014,304,44,0
5504,20,4,10,2014,304,44,0
5378,21,4,10,2014,304,44,0
5306,22,4,10,2014,304,44,0
5050,23,4,10,2014,304,44,0
4759,0,5,11,2014,305,44,0
4598,1,5,11,2014,305,44,0
4430,2,5,11,2014,305,44,0
4382,3,5,11,2014,305,44,0
4353,4,5,11,2014,305,44,0
4348,5,5,11,2014,305,44,0
4461,6,5,11,2014,305,44,0
4632,7,5,11,2014,305,44,0
4912,8,5,11,2014,305,44,0
5151,9,5,11,2014,305,44,0
5343,10,5,11,2014,305,44,0
5372,11,5,11,2014,305,44,0
5412,12,5,11,2014,305,44,0
5398,13,5,11,2014,305,44,0
5396,14,5,11,2014,305,44,0
5320,15,5,11,2014,305,44,0
5188,16,5,11,2014,305,44,0
5324,17,5,11,2014,305,44,0
5334,18,5,11,2014,305,44,0
5549,19,5,11,2014,305,44,0
5604,20,5,11,2014,305,44,0
5504,21,5,11,2014,305,44,0
5416,22,5,11,2014,305,44,0
5224,23,5,11,2014,305,44,0
4912,0,6,11,2014,306,44,0
4805,1,6,11,2014,306,44,0
4571,2,6,11,2014,306,44,0
4613,2,6,11,2014,306,44,0
4619,3,6,11,2014,306,44,0
4615,4,6,11,2014,306,44,0
4692,5,6,11,2014,306,44,0
4825,6,6,11,2014,306,44,0
5042,7,6,11,2014,306,44,0
5277,8,6,11,2014,306,44,0
5483,9,6,11,2014,306,44,0
5646,10,6,11,2014,306,44,0
5459,11,6,11,2014,306,44,0
5326,12,6,11,2014,306,44,0
5212,13,6,11,2014,306,44,0
5077,14,6,11,2014,306,44,0
5005,15,6,11,2014,306,44,0
5037,16,6,11,2014,306,44,0
5207,17,6,11,2014,306,44,0
5628,18,6,11,2014,306,44,0
5772,19,6,11,2014,306,44,0
5819,20,6,11,2014,306,44,0
5760,21,6,11,2014,306,44,0
5566,22,6,11,2014,306,44,0
5333,23,6,11,2014,306,44,0
5170,0,0,11,2014,307,45,0
4953,1,0,11,2014,307,45,0
4924,2,0,11,2014,307,45,0
4906,3,0,11,2014,307,45,0
5065,4,0,11,2014,307,45,0
5168,5,0,11,2014,307,45,0
5564,6,0,11,2014,307,45,0
6059,7,0,11,2014,307,45,0
6154,8,0,11,2014,307,45,0
6119,9,0,11,2014,307,45,0
5961,10,0,11,2014,307,45,0
5871,11,0,11,2014,307,45,0
5723,12,0,11,2014,307,45,0
5646,13,0,11,2014,307,45,0
5563,14,0,11,2014,307,45,0
5447,15,0,11,2014,307,45,0
5366,16,0,11,2014,307,45,0
5457,17,0,11,2014,307,45,0
5813,18,0,11,2014,307,45,0
6023,19,0,11,2014,307,45,0
6014,20,0,11,2014,307,45,0
5828,21,0,11,2014,307,45,0
5591,22,0,11,2014,307,45,0
5279,23,0,11,2014,307,45,0
5005,0,1,11,2014,308,45,0
4721,1,1,11,2014,308,45,0
4644,2,1,11,2014,308,45,0
4583,3,1,11,2014,308,45,0
4623,4,1,11,2014,308,45,0
4778,5,1,11,2014,308,45,0
5118,6,1,11,2014,308,45,0
5552,7,1,11,2014,308,45,0
5616,8,1,11,2014,308,45,0
5624,9,1,11,2014,308,45,0
5542,10,1,11,2014,308,45,0
5420,11,1,11,2014,308,45,0
5323,12,1,11,2014,308,45,0
5257,13,1,11,2014,308,45,0
5189,14,1,11,2014,308,45,0
5125,15,1,11,2014,308,45,0
5103,16,1,11,2014,308,45,0
5132,17,1,11,2014,308,45,0
5497,18,1,11,2014,308,45,0
5697,19,1,11,2014,308,45,0
5632,20,1,11,2014,308,45,0
5541,21,1,11,2014,308,45,0
5228,22,1,11,2014,308,45,0
4916,23,1,11,2014,308,45,0
4592,0,2,11,2014,309,45,0
4352,1,2,11,2014,309,45,0
4174,2,2,11,2014,309,45,0
4152,3,2,11,2014,309,45,0
4135,4,2,11,2014,309,45,0
4285,5,2,11,2014,309,45,0
4631,6,2,11,2014,309,45,0
5109,7,2,11,2014,309,45,0
5316,8,2,11,2014,309,45,0
5233,9,2,11,2014,309,45,0
5305,10,2,11,2014,309,45,0
5330,11,2,11,2014,309,45,0
5333,12,2,11,2014,309,45,0
5371,13,2,11,2014,309,45,0
5321,14,2,11,2014,309,45,0
5275,15,2,11,2014,309,45,0
5292,16,2,11,2014,309,45,0
5408,17,2,11,2014,309,45,0
5707,18,2,11,2014,309,45,0
5785,19,2,11,2014,309,45,0
5760,20,2,11,2014,309,45,0
5568,21,2,11,2014,309,45,0
5337,22,2,11,2014,309,45,0
4992,23,2,11,2014,309,45,0
4747,0,3,11,2014,310,45,0
4481,1,3,11,2014,310,45,0
4387,2,3,11,2014,310,45,0
4311,3,3,11,2014,310,45,0
4275,4,3,11,2014,310,45,0
4413,5,3,11,2014,310,45,0
4746,6,3,11,2014,310,45,0
5284,7,3,11,2014,310,45,0
5493,8,3,11,2014,310,45,0
5506,9,3,11,2014,310,45,0
5548,10,3,11,2014,310,45,0
5453,11,3,11,2014,310,45,0
5424,12,3,11,2014,310,45,0
5340,13,3,11,2014,310,45,0
5298,14,3,11,2014,310,45,0
5259,15,3,11,2014,310,45,0
5251,16,3,11,2014,310,45,0
5398,17,3,11,2014,310,45,0
5702,18,3,11,2014,310,45,0
5792,19,3,11,2014,310,45,0
5769,20,3,11,2014,310,45,0
5698,21,3,11,2014,310,45,0
5446,22,3,11,2014,310,45,0
5083,23,3,11,2014,310,45,0
4795,0,4,11,2014,311,45,0
4628,1,4,11,2014,311,45,0
4497,2,4,11,2014,311,45,0
4474,3,4,11,2014,311,45,0
4432,4,4,11,2014,311,45,0
4602,5,4,11,2014,311,45,0
4917,6,4,11,2014,311,45,0
5482,7,4,11,2014,311,45,0
5706,8,4,11,2014,311,45,0
5732,9,4,11,2014,311,45,0
5696,10,4,11,2014,311,45,0
5726,11,4,11,2014,311,45,0
5727,12,4,11,2014,311,45,0
5677,13,4,11,2014,311,45,0
5620,14,4,11,2014,311,45,0
5607,15,4,11,2014,311,45,0
5584,16,4,11,2014,311,45,0
5669,17,4,11,2014,311,45,0
6014,18,4,11,2014,311,45,0
6058,19,4,11,2014,311,45,0
5995,20,4,11,2014,311,45,0
5895,21,4,11,2014,311,45,0
5726,22,4,11,2014,311,45,0
5476,23,4,11,2014,311,45,0
5220,0,5,11,2014,312,45,0
5077,1,5,11,2014,312,45,0
4981,2,5,11,2014,312,45,0
4963,3,5,11,2014,312,45,0
4996,4,5,11,2014,312,45,0
5083,5,5,11,2014,312,45,0
5246,6,5,11,2014,312,45,0
5479,7,5,11,2014,312,45,0
5621,8,5,11,2014,312,45,0
5653,9,5,11,2014,312,45,0
5572,10,5,11,2014,312,45,0
5426,11,5,11,2014,312,45,0
5293,12,5,11,2014,312,45,0
5154,13,5,11,2014,312,45,0
5072,14,5,11,2014,312,45,0
5029,15,5,11,2014,312,45,0
5134,16,5,11,2014,312,45,0
5243,17,5,11,2014,312,45,0
5527,18,5,11,2014,312,45,0
5571,19,5,11,2014,312,45,0
5479,20,5,11,2014,312,45,0
5298,21,5,11,2014,312,45,0
5188,22,5,11,2014,312,45,0
4939,23,5,11,2014,312,45,0
4708,0,6,11,2014,313,45,0
4587,1,6,11,2014,313,45,0
4478,2,6,11,2014,313,45,0
4422,3,6,11,2014,313,45,0
4416,4,6,11,2014,313,45,0
4456,5,6,11,2014,313,45,0
4584,6,6,11,2014,313,45,0
4736,7,6,11,2014,313,45,0
4883,8,6,11,2014,313,45,0
5053,9,6,11,2014,313,45,0
5100,10,6,11,2014,313,45,0
5092,11,6,11,2014,313,45,0
5031,12,6,11,2014,313,45,0
4972,13,6,11,2014,313,45,0
4789,14,6,11,2014,313,45,0
4770,15,6,11,2014,313,45,0
4728,16,6,11,2014,313,45,0
4868,17,6,11,2014,313,45,0
5338,18,6,11,2014,313,45,0
5578,19,6,11,2014,313,45,0
5545,20,6,11,2014,313,45,0
5529,21,6,11,2014,313,45,0
5283,22,6,11,2014,313,45,0
5086,23,6,11,2014,313,45,0
4837,0,0,11,2014,314,46,0
4745,1,0,11,2014,314,46,0
4717,2,0,11,2014,314,46,0
4727,3,0,11,2014,314,46,0
4826,4,0,11,2014,314,46,0
4925,5,0,11,2014,314,46,0
5270,6,0,11,2014,314,46,0
5980,7,0,11,2014,314,46,0
6063,8,0,11,2014,314,46,0
5959,9,0,11,2014,314,46,0
5780,10,0,11,2014,314,46,0
5650,11,0,11,2014,314,46,0
5475,12,0,11,2014,314,46,0
5414,13,0,11,2014,314,46,0
5343,14,0,11,2014,314,46,0
5231,15,0,11,2014,314,46,0
5241,16,0,11,2014,314,46,0
5249,17,0,11,2014,314,46,0
5643,18,0,11,2014,314,46,0
5811,19,0,11,2014,314,46,0
5728,20,0,11,2014,314,46,0
5665,21,0,11,2014,314,46,0
5401,22,0,11,2014,314,46,0
5069,23,0,11,2014,314,46,0
4732,0,1,11,2014,315,46,1
4596,1,1,11,2014,315,46,1
4511,2,1,11,2014,315,46,1
4515,3,1,11,2014,315,46,1
4561,4,1,11,2014,315,46,1
4666,5,1,11,2014,315,46,1
5025,6,1,11,2014,315,46,1
5570,7,1,11,2014,315,46,1
5723,8,1,11,2014,315,46,1
5654,9,1,11,2014,315,46,1
5561,10,1,11,2014,315,46,1
5466,11,1,11,2014,315,46,1
5403,12,1,11,2014,315,46,1
5260,13,1,11,2014,315,46,1
5179,14,1,11,2014,315,46,1
5129,15,1,11,2014,315,46,1
5060,16,1,11,2014,315,46,1
5139,17,1,11,2014,315,46,1
5506,18,1,11,2014,315,46,1
5685,19,1,11,2014,315,46,1
5564,20,1,11,2014,315,46,1
5441,21,1,11,2014,315,46,1
5281,22,1,11,2014,315,46,1
4950,23,1,11,2014,315,46,1
4666,0,2,11,2014,316,46,0
4509,1,2,11,2014,316,46,0
4372,2,2,11,2014,316,46,0
4370,3,2,11,2014,316,46,0
4356,4,2,11,2014,316,46,0
4506,5,2,11,2014,316,46,0
4834,6,2,11,2014,316,46,0
5410,7,2,11,2014,316,46,0
5531,8,2,11,2014,316,46,0
5548,9,2,11,2014,316,46,0
5576,10,2,11,2014,316,46,0
5564,11,2,11,2014,316,46,0
5554,12,2,11,2014,316,46,0
5541,13,2,11,2014,316,46,0
5562,14,2,11,2014,316,46,0
5483,15,2,11,2014,316,46,0
5520,16,2,11,2014,316,46,0
5650,17,2,11,2014,316,46,0
6107,18,2,11,2014,316,46,0
6205,19,2,11,2014,316,46,0
6203,20,2,11,2014,316,46,0
6127,21,2,11,2014,316,46,0
5855,22,2,11,2014,316,46,0
5506,23,2,11,2014,316,46,0
5302,0,3,11,2014,317,46,0
5143,1,3,11,2014,317,46,0
4979,2,3,11,2014,317,46,0
5029,3,3,11,2014,317,46,0
5089,4,3,11,2014,317,46,0
5181,5,3,11,2014,317,46,0
5558,6,3,11,2014,317,46,0
5998,7,3,11,2014,317,46,0
6165,8,3,11,2014,317,46,0
6194,9,3,11,2014,317,46,0
6238,10,3,11,2014,317,46,0
6219,11,3,11,2014,317,46,0
6242,12,3,11,2014,317,46,0
6224,13,3,11,2014,317,46,0
6207,14,3,11,2014,317,46,0
6297,15,3,11,2014,317,46,0
6297,16,3,11,2014,317,46,0
6440,17,3,11,2014,317,46,0
6670,18,3,11,2014,317,46,0
6722,19,3,11,2014,317,46,0
6734,20,3,11,2014,317,46,0
6652,21,3,11,2014,317,46,0
6343,22,3,11,2014,317,46,0
6030,23,3,11,2014,317,46,0
5726,0,4,11,2014,318,46,0
5515,1,4,11,2014,318,46,0
5461,2,4,11,2014,318,46,0
5453,3,4,11,2014,318,46,0
5482,4,4,11,2014,318,46,0
5576,5,4,11,2014,318,46,0
5980,6,4,11,2014,318,46,0
6538,7,4,11,2014,318,46,0
6678,8,4,11,2014,318,46,0
6633,9,4,11,2014,318,46,0
6505,10,4,11,2014,318,46,0
6437,11,4,11,2014,318,46,0
6381,12,4,11,2014,318,46,0
6332,13,4,11,2014,318,46,0
6293,14,4,11,2014,318,46,0
6232,15,4,11,2014,318,46,0
6216,16,4,11,2014,318,46,0
6435,17,4,11,2014,318,46,0
6739,18,4,11,2014,318,46,0
6849,19,4,11,2014,318,46,0
6733,20,4,11,2014,318,46,0
6663,21,4,11,2014,318,46,0
6479,22,4,11,2014,318,46,0
6206,23,4,11,2014,318,46,0
5853,0,5,11,2014,319,46,0
5769,1,5,11,2014,319,46,0
5635,2,5,11,2014,319,46,0
5692,3,5,11,2014,319,46,0
5649,4,5,11,2014,319,46,0
5723,5,5,11,2014,319,46,0
5899,6,5,11,2014,319,46,0
6144,7,5,11,2014,319,46,0
6311,8,5,11,2014,319,46,0
6325,9,5,11,2014,319,46,0
6256,10,5,11,2014,319,46,0
6117,11,5,11,2014,319,46,0
5938,12,5,11,2014,319,46,0
5705,13,5,11,2014,319,46,0
5550,14,5,11,2014,319,46,0
5454,15,5,11,2014,319,46,0
5447,16,5,11,2014,319,46,0
5680,17,5,11,2014,319,46,0
6160,18,5,11,2014,319,46,0
6276,19,5,11,2014,319,46,0
6279,20,5,11,2014,319,46,0
6217,21,5,11,2014,319,46,0
6073,22,5,11,2014,319,46,0
5878,23,5,11,2014,319,46,0
5616,0,6,11,2014,320,46,0
5417,1,6,11,2014,320,46,0
5266,2,6,11,2014,320,46,0
5167,3,6,11,2014,320,46,0
5133,4,6,11,2014,320,46,0
5143,5,6,11,2014,320,46,0
5222,6,6,11,2014,320,46,0
5387,7,6,11,2014,320,46,0
5523,8,6,11,2014,320,46,0
5732,9,6,11,2014,320,46,0
5820,10,6,11,2014,320,46,0
5829,11,6,11,2014,320,46,0
5818,12,6,11,2014,320,46,0
5806,13,6,11,2014,320,46,0
5757,14,6,11,2014,320,46,0
5705,15,6,11,2014,320,46,0
5701,16,6,11,2014,320,46,0
5883,17,6,11,2014,320,46,0
6198,18,6,11,2014,320,46,0
6205,19,6,11,2014,320,46,0
6154,20,6,11,2014,320,46,0
6035,21,6,11,2014,320,46,0
5798,22,6,11,2014,320,46,0
5547,23,6,11,2014,320,46,0
5255,0,0,11,2014,321,47,0
5085,1,0,11,2014,321,47,0
4957,2,0,11,2014,321,47,0
4907,3,0,11,2014,321,47,0
4941,4,0,11,2014,321,47,0
5069,5,0,11,2014,321,47,0
5445,6,0,11,2014,321,47,0
6010,7,0,11,2014,321,47,0
6221,8,0,11,2014,321,47,0
6235,9,0,11,2014,321,47,0
6251,10,0,11,2014,321,47,0
6259,11,0,11,2014,321,47,0
6283,12,0,11,2014,321,47,0
6287,13,0,11,2014,321,47,0
6272,14,0,11,2014,321,47,0
6265,15,0,11,2014,321,47,0
6247,16,0,11,2014,321,47,0
6471,17,0,11,2014,321,47,0
6724,18,0,11,2014,321,47,0
6819,19,0,11,2014,321,47,0
6838,20,0,11,2014,321,47,0
6758,21,0,11,2014,321,47,0
6543,22,0,11,2014,321,47,0
6216,23,0,11,2014,321,47,0
6036,0,1,11,2014,322,47,0
5903,1,1,11,2014,322,47,0
5884,2,1,11,2014,322,47,0
5954,3,1,11,2014,322,47,0
6001,4,1,11,2014,322,47,0
6211,5,1,11,2014,322,47,0
6634,6,1,11,2014,322,47,0
7277,7,1,11,2014,322,47,0
7423,8,1,11,2014,322,47,0
7429,9,1,11,2014,322,47,0
7391,10,1,11,2014,322,47,0
7358,11,1,11,2014,322,47,0
7287,12,1,11,2014,322,47,0
7194,13,1,11,2014,322,47,0
7075,14,1,11,2014,322,47,0
7006,15,1,11,2014,322,47,0
7015,16,1,11,2014,322,47,0
7238,17,1,11,2014,322,47,0
7715,18,1,11,2014,322,47,0
7816,19,1,11,2014,322,47,0
7822,20,1,11,2014,322,47,0
7744,21,1,11,2014,322,47,0
7494,22,1,11,2014,322,47,0
7140,23,1,11,2014,322,47,0
6814,0,2,11,2014,323,47,0
6596,1,2,11,2014,323,47,0
6514,2,2,11,2014,323,47,0
6520,3,2,11,2014,323,47,0
6548,4,2,11,2014,323,47,0
6704,5,2,11,2014,323,47,0
7089,6,2,11,2014,323,47,0
7700,7,2,11,2014,323,47,0
7733,8,2,11,2014,323,47,0
7517,9,2,11,2014,323,47,0
7271,10,2,11,2014,323,47,0
7077,11,2,11,2014,323,47,0
6975,12,2,11,2014,323,47,0
6803,13,2,11,2014,323,47,0
6736,14,2,11,2014,323,47,0
6618,15,2,11,2014,323,47,0
